country,year,month,week,date,population,weekly_count,weekly_count_prop,cumulative_count,cumulative_count_prop
Finland,2021,18890,38,2021-09-20,5525292,3855,69.77006826064577,141569,69.77006826064577
Finland,2021,18897,39,2021-09-27,5525292,4206,76.1226736976073,145775,76.1226736976073
Finland,2021,18904,40,2021-10-04,5525292,3683,66.65711061062474,149458,66.65711061062474
Finland,2021,18911,41,2021-10-11,5525292,3645,65.96936415306196,153103,65.96936415306196
Finland,2021,18918,42,2021-10-18,5525292,4136,74.85577232841268,157239,74.85577232841268
Finland,2021,18925,43,2021-10-25,5525292,5106,92.41140558725222,162345,92.41140558725222
France,2020,18267,0,2020-01-06,67320216,0,0,0,0
France,2020,18267,1,2020-01-06,67320216,0,0,0,0
France,2020,18274,2,2020-01-13,67320216,0,0,0,0
France,2020,18281,3,2020-01-20,67320216,3,0.0044563136874070635,3,0.0044563136874070635
France,2020,18288,4,2020-01-27,67320216,3,0.0044563136874070635,6,0.0044563136874070635
France,2020,18295,5,2020-02-03,67320216,6,0.008912627374814127,12,0.008912627374814127
France,2020,18302,6,2020-02-10,67320216,0,0,12,0
France,2020,18309,7,2020-02-17,67320216,4,0.005941751583209418,16,0.005941751583209418
France,2020,18316,8,2020-02-24,67320216,133,0.19756324014171314,149,0.19756324014171314
France,2020,18323,9,2020-03-02,67320216,981,1.4572145757821098,1130,1.4572145757821098
France,2020,18330,10,2020-03-09,67320216,4297,6.382926638262718,5427,6.382926638262718
France,2020,18337,11,2020-03-16,67320216,11266,16.734943334109325,16693,16.734943334109325
France,2020,18344,12,2020-03-23,67320216,23485,34.885508982918296,40178,34.885508982918296
France,2020,18351,13,2020-03-30,67320216,31002,46.051545645664596,71180,46.051545645664596
France,2020,18358,14,2020-04-06,67320216,25898,38.46987062548938,97078,38.46987062548938
France,2020,18365,15,2020-04-13,67320216,16220,24.09380266991419,113298,24.09380266991419
France,2020,18372,16,2020-04-20,67320216,11120,16.518069401322183,124418,16.518069401322183
France,2020,18379,17,2020-04-27,67320216,6144,9.126530431809666,130562,9.126530431809666
France,2020,18386,18,2020-05-04,67320216,4046,6.010081726416327,134608,6.010081726416327
France,2020,18393,19,2020-05-11,67320216,3392,5.038605342561587,138000,5.038605342561587
France,2020,18400,20,2020-05-18,67320216,4663,6.926596908126379,142663,6.926596908126379
France,2020,18407,21,2020-05-25,67320216,4005,5.9491787726884295,146668,5.9491787726884295
France,2020,18414,22,2020-06-01,67320216,3169,4.707352691797661,149837,4.707352691797661
France,2020,18421,23,2020-06-08,67320216,3282,4.875207174023328,153119,4.875207174023328
France,2020,18428,24,2020-06-15,67320216,3558,5.285188033264777,156677,5.285188033264777
France,2020,18435,25,2020-06-22,67320216,3575,5.310440477493417,160252,5.310440477493417
France,2020,18442,26,2020-06-29,67320216,3832,5.692198016714623,164084,5.692198016714623
France,2020,18449,27,2020-07-06,67320216,3994,5.932838955834604,168078,5.932838955834604
France,2020,18456,28,2020-07-13,67320216,4503,6.688926844798003,172581,6.688926844798003
France,2020,18463,29,2020-07-20,67320216,6628,9.845482373378006,179209,9.845482373378006
France,2020,18470,30,2020-07-27,67320216,8503,12.630678428007421,187712,12.630678428007421
France,2020,18477,31,2020-08-03,67320216,11908,17.68859446321444,199620,17.68859446321444
France,2020,18484,32,2020-08-10,67320216,17306,25.70698822475555,216926,25.70698822475555
France,2020,18491,33,2020-08-17,67320216,28123,41.774969943649616,245049,41.774969943649616
France,2020,18498,34,2020-08-24,67320216,39812,59.13825350768334,284861,59.13825350768334
France,2020,18505,35,2020-08-31,67320216,52783,78.40586845413569,337644,78.40586845413569
France,2020,18512,36,2020-09-07,67320216,64661,96.04989978047604,402305,96.04989978047604
France,2020,18519,37,2020-09-14,67320216,75740,112.50706622807033,478045,112.50706622807033
France,2020,18526,38,2020-09-21,67320216,74047,109.99221987047694,552092,109.99221987047694
France,2020,18533,39,2020-09-28,67320216,79885,118.6642063061711,631977,118.6642063061711
France,2020,18540,40,2020-10-05,67320216,123001,182.71034662158542,754978,182.71034662158542
France,2020,18547,41,2020-10-12,67320216,174734,259.5565052851286,929712,259.5565052851286
France,2020,18554,42,2020-10-19,67320216,275387,409.070285811323,1205099,409.070285811323
France,2020,18561,43,2020-10-26,67320216,334435,496.7824226826604,1539534,496.7824226826604
France,2020,18568,44,2020-11-02,67320216,304537,452.37080047396165,1844071,452.37080047396165
France,2020,18575,45,2020-11-09,67320216,178236,264.75850879622845,2022307,264.75850879622845
France,2020,18582,46,2020-11-16,67320216,116361,172.84703899345777,2138668,172.84703899345777
France,2020,18589,47,2020-11-23,67320216,78220,116.19095220966017,2216888,116.19095220966017
France,2020,18596,48,2020-11-30,67320216,72108,107.11195579051618,2288996,107.11195579051618
France,2020,18603,49,2020-12-07,67320216,78718,116.93070028176975,2367714,116.93070028176975
France,2020,18610,50,2020-12-14,67320216,94277,140.04262850255859,2461991,140.04262850255859
France,2020,18617,51,2020-12-21,67320216,85079,126.37957073696852,2547070,126.37957073696852
France,2020,18624,52,2020-12-28,67320216,89718,133.27051713559564,2636788,133.27051713559564
France,2021,18631,0,2021-01-04,67320216,123772,183.85561923924902,2760560,183.85561923924902
France,2021,18631,1,2021-01-04,67320216,120584,179.12004322743113,2881144,179.12004322743113
France,2021,18638,2,2021-01-11,67320216,132681,197.0893854529522,3013825,197.0893854529522
France,2021,18645,3,2021-01-18,67320216,134201,199.34725105457179,3148026,199.34725105457179
France,2021,18652,4,2021-01-25,67320216,131725,195.66930682456515,3279751,195.66930682456515
France,2021,18659,5,2021-02-01,67320216,114493,170.07224100409897,3394244,170.07224100409897
France,2021,18666,6,2021-02-08,67320216,120503,178.99972275787113,3514747,178.99972275787113
France,2021,18673,7,2021-02-15,67320216,130574,193.95956780649664,3645321,193.95956780649664
France,2021,18680,8,2021-02-22,67320216,126996,188.64467101531582,3772317,188.64467101531582
France,2021,18687,9,2021-03-01,67320216,144682,214.91612564047625,3916999,214.91612564047625
France,2021,18694,10,2021-03-08,67320216,185651,275.7730307936029,4102650,275.7730307936029
France,2021,18701,11,2021-03-15,67320216,226062,335.8010616008719,4328712,335.8010616008719
France,2021,18708,12,2021-03-22,67320216,244764,363.5817211281675,4573476,363.5817211281675
France,2021,18715,13,2021-03-29,67320216,205781,305.67489563610434,4779257,305.67489563610434
France,2021,18722,14,2021-04-05,67320216,205146,304.73164257226983,4984403,304.73164257226983
France,2021,18729,15,2021-04-12,67320216,182669,271.3434549883203,5167072,271.3434549883203
France,2021,18736,16,2021-04-19,67320216,146243,217.23489419582373,5313315,217.23489419582373
France,2021,18743,17,2021-04-26,67320216,109638,162.86044001997854,5422953,162.86044001997854
France,2021,18750,18,2021-05-03,67320216,83970,124.73222011052371,5506923,124.73222011052371
France,2021,18757,19,2021-05-10,67320216,85248,126.63060974135912,5592171,126.63060974135912
France,2021,18764,20,2021-05-17,67320216,63203,93.88413132839621,5655374,93.88413132839621
France,2021,18771,21,2021-05-24,67320216,48785,72.46708774671787,5704159,72.46708774671787
France,2021,18778,22,2021-05-31,67320216,29159,43.31388360370086,5733318,43.31388360370086
France,2021,18785,23,2021-06-07,67320216,17105,25.408415207699274,5750423,25.408415207699274
France,2021,18792,24,2021-06-14,67320216,12713,18.884371969335334,5763136,18.884371969335334
France,2021,18799,25,2021-06-21,67320216,15589,23.156491357662905,5778725,23.156491357662905
France,2021,18806,26,2021-06-28,67320216,25502,37.88163721875164,5804227,37.88163721875164
France,2021,18813,27,2021-07-05,67320216,50628,75.20474978868161,5854855,75.20474978868161
France,2021,18820,28,2021-07-12,67320216,122142,181.43435546909117,5976997,181.43435546909117
France,2021,18827,29,2021-07-19,67320216,152489,226.51293929300525,6129486,226.51293929300525
France,2021,18834,30,2021-07-26,67320216,158002,234.70215841256362,6287488,234.70215841256362
France,2021,18841,31,2021-08-02,67320216,165856,246.3687876461953,6453344,246.3687876461953
France,2021,18848,32,2021-08-09,67320216,149413,221.9437323255172,6602757,221.9437323255172
France,2021,18855,33,2021-08-16,67320216,124937,185.58615438785876,6727694,185.58615438785876
France,2021,18862,34,2021-08-23,67320216,95297,141.557775156277,6822991,141.557775156277
France,2021,18869,35,2021-08-30,67320216,70528,104.76496391514846,6893519,104.76496391514846
France,2021,18876,36,2021-09-06,67320216,51050,75.83160458071019,6944569,75.83160458071019
France,2021,18883,37,2021-09-13,67320216,39645,58.89018537908434,6984214,58.89018537908434
France,2021,18890,38,2021-09-20,67320216,33450,49.687897614588756,7017664,49.687897614588756
France,2021,18897,39,2021-09-27,67320216,29187,43.35547586478332,7046851,43.35547586478332
France,2021,18904,40,2021-10-04,67320216,32723,48.607984264340445,7079574,48.607984264340445
France,2021,18911,41,2021-10-11,67320216,35967,53.426744798323284,7115541,53.426744798323284
France,2021,18918,42,2021-10-18,67320216,39727,59.01199128654014,7155268,59.01199128654014
France,2021,18925,43,2021-10-25,67320216,49239,73.14147655141214,7204507,73.14147655141214
Georgia,2020,18267,0,2020-01-06,3989175,0,0,0,0
Georgia,2020,18267,1,2020-01-06,3989175,0,0,0,0
Georgia,2020,18274,2,2020-01-13,3989175,0,0,0,0
Georgia,2020,18281,3,2020-01-20,3989175,0,0,0,0
Georgia,2020,18288,4,2020-01-27,3989175,0,0,0,0
Georgia,2020,18295,5,2020-02-03,3989175,0,0,0,0
Georgia,2020,18302,6,2020-02-10,3989175,0,0,0,0
Georgia,2020,18309,7,2020-02-17,3989175,0,0,0,0
Georgia,2020,18316,8,2020-02-24,3989175,3,0.075203519524713755,3,0.075203519524713755
Georgia,2020,18323,9,2020-03-02,3989175,10,0.25067839841571254,13,0.25067839841571254
Georgia,2020,18330,10,2020-03-09,3989175,17,0.42615327730671126,30,0.42615327730671126
Georgia,2020,18337,11,2020-03-16,3989175,24,0.60162815619771,54,0.60162815619771
Georgia,2020,18344,12,2020-03-23,3989175,36,0.9024422342965651,90,0.9024422342965651
Georgia,2020,18351,13,2020-03-30,3989175,84,2.1056985466919853,174,2.1056985466919853
Georgia,2020,18358,14,2020-04-06,3989175,83,2.080630706850414,257,2.080630706850414
Georgia,2020,18365,15,2020-04-13,3989175,137,3.4342940582952615,394,3.4342940582952615
Georgia,2020,18372,16,2020-04-20,3989175,92,2.306241265424555,486,2.306241265424555
Georgia,2020,18379,17,2020-04-27,3989175,103,2.581987503681839,589,2.581987503681839
Georgia,2020,18386,18,2020-05-04,3989175,46,1.1531206327122776,635,1.1531206327122776
Georgia,2020,18393,19,2020-05-11,3989175,66,1.6544774295437026,701,1.6544774295437026
Georgia,2020,18400,20,2020-05-18,3989175,29,0.7269673554055663,730,0.7269673554055663
Georgia,2020,18407,21,2020-05-25,3989175,53,1.3285955116032764,783,1.3285955116032764
Georgia,2020,18414,22,2020-06-01,3989175,25,0.6266959960392813,808,0.6266959960392813
Georgia,2020,18421,23,2020-06-08,3989175,71,1.7798166287515589,879,1.7798166287515589
Georgia,2020,18428,24,2020-06-15,3989175,29,0.7269673554055663,908,0.7269673554055663
Georgia,2020,18435,25,2020-06-22,3989175,18,0.45122111714828256,926,0.45122111714828256
Georgia,2020,18442,26,2020-06-29,3989175,27,0.6768316757224239,953,0.6768316757224239
Georgia,2020,18449,27,2020-07-06,3989175,42,1.0528492733459927,995,1.0528492733459927
Georgia,2020,18456,28,2020-07-13,3989175,33,0.8272387147718513,1028,0.8272387147718513
Georgia,2020,18463,29,2020-07-20,3989175,109,2.7323945427312664,1137,2.7323945427312664
Georgia,2020,18470,30,2020-07-27,3989175,40,1.0027135936628502,1177,1.0027135936628502
Georgia,2020,18477,31,2020-08-03,3989175,73,1.8299523084347014,1250,1.8299523084347014
Georgia,2020,18484,32,2020-08-10,3989175,91,2.281173425582984,1341,2.281173425582984
Georgia,2020,18491,33,2020-08-17,3989175,70,1.7547487889099878,1411,1.7547487889099878
Georgia,2020,18498,34,2020-08-24,3989175,76,1.9051558279594152,1487,1.9051558279594152
Georgia,2020,18505,35,2020-08-31,3989175,153,3.8353794957604017,1640,3.8353794957604017
Georgia,2020,18512,36,2020-09-07,3989175,752,18.851015560861583,2392,18.851015560861583
Georgia,2020,18519,37,2020-09-14,3989175,1303,32.66339531356734,3695,32.66339531356734
Georgia,2020,18526,38,2020-09-21,3989175,1857,46.550978585797814,5552,46.550978585797814
Georgia,2020,18533,39,2020-09-28,3989175,2566,64.32407703347184,8118,64.32407703347184
Georgia,2020,18540,40,2020-10-05,3989175,3676,92.14937925761592,11794,92.14937925761592
Georgia,2020,18547,41,2020-10-12,3989175,5683,142.4605338196494,17477,142.4605338196494
Georgia,2020,18554,42,2020-10-19,3989175,12826,321.52011380799286,30303,321.52011380799286
Georgia,2020,18561,43,2020-10-26,3989175,12276,307.7328018951287,42579,307.7328018951287
Georgia,2020,18568,44,2020-11-02,3989175,18101,453.7529689722812,60680,453.7529689722812
Georgia,2020,18575,45,2020-11-09,3989175,22155,555.3779916900111,82835,555.3779916900111
Georgia,2020,18582,46,2020-11-16,3989175,25855,648.1289991038248,108690,648.1289991038248
Georgia,2020,18589,47,2020-11-23,3989175,26894,674.1744846992173,135584,674.1744846992173
Georgia,2020,18596,48,2020-11-30,3989175,29392,736.7939486234623,164976,736.7939486234623
Georgia,2020,18603,49,2020-12-07,3989175,26087,653.9447379470693,191063,653.9447379470693
Georgia,2020,18610,50,2020-12-14,3989175,18399,461.2231852450695,209462,461.2231852450695
Georgia,2020,18617,51,2020-12-21,3989175,12681,317.885277030965,222143,317.885277030965
Georgia,2020,18624,52,2020-12-28,3989175,7620,191.01693959277293,229763,191.01693959277293
Georgia,2021,18631,0,2021-01-04,3989175,10017,251.10455169301923,239780,251.10455169301923
Georgia,2021,18631,1,2021-01-04,3989175,8135,203.92687711118214,247915,203.92687711118214
Georgia,2021,18638,2,2021-01-11,3989175,5901,147.92532290511195,253816,147.92532290511195
Georgia,2021,18645,3,2021-01-18,3989175,4535,113.68265368152562,258351,113.68265368152562
Georgia,2021,18652,4,2021-01-25,3989175,3877,97.18801506577175,262228,97.18801506577175
Georgia,2021,18659,5,2021-02-01,3989175,3494,87.58703240644995,265722,87.58703240644995
Georgia,2021,18666,6,2021-02-08,3989175,2780,69.68859475956808,268502,69.68859475956808
Georgia,2021,18673,7,2021-02-15,3989175,2416,60.563901057236144,270918,60.563901057236144
Georgia,2021,18680,8,2021-02-22,3989175,2080,52.14110687046821,272998,52.14110687046821
Georgia,2021,18687,9,2021-03-01,3989175,2150,53.89585565937819,275148,53.89585565937819
Georgia,2021,18694,10,2021-03-08,3989175,2502,62.71973528361127,277650,62.71973528361127
Georgia,2021,18701,11,2021-03-15,3989175,2651,66.45484342000539,280301,66.45484342000539
Georgia,2021,18708,12,2021-03-22,3989175,3760,94.2550778043079,284061,94.2550778043079
Georgia,2021,18715,13,2021-03-29,3989175,4335,108.66908571321137,288396,108.66908571321137
Georgia,2021,18722,14,2021-04-05,3989175,7540,189.01151240544723,295936,189.01151240544723
Georgia,2021,18729,15,2021-04-12,3989175,8336,208.96551291933795,304272,208.96551291933795
Georgia,2021,18736,16,2021-04-19,3989175,8682,217.6389855045216,312954,217.6389855045216
Georgia,2021,18743,17,2021-04-26,3989175,8965,224.73318417968628,321919,224.73318417968628
Georgia,2021,18750,18,2021-05-03,3989175,8456,211.9736537003265,330375,211.9736537003265
Georgia,2021,18757,19,2021-05-10,3989175,7586,190.1646330381595,337961,190.1646330381595
Georgia,2021,18764,20,2021-05-17,3989175,6002,150.45717472911065,343963,150.45717472911065
Georgia,2021,18771,21,2021-05-24,3989175,5442,136.41918441783076,349405,136.41918441783076
Georgia,2021,18778,22,2021-05-31,3989175,4871,122.10544786829357,354276,122.10544786829357
Georgia,2021,18785,23,2021-06-07,3989175,4605,115.43740247043561,358881,115.43740247043561
Georgia,2021,18792,24,2021-06-14,3989175,4993,125.16372432896526,363874,125.16372432896526
Georgia,2021,18799,25,2021-06-21,3989175,5174,129.70100334028965,369048,129.70100334028965
Georgia,2021,18806,26,2021-06-28,3989175,8763,219.6694805316889,377811,219.6694805316889
Georgia,2021,18813,27,2021-07-05,3989175,10518,263.6635394536464,388329,263.6635394536464
Georgia,2021,18820,28,2021-07-12,3989175,15694,393.41467847361923,404023,393.41467847361923
Georgia,2021,18827,29,2021-07-19,3989175,19820,496.8445856599422,423843,496.8445856599422
Georgia,2021,18834,30,2021-07-26,3989175,24070,603.38290498662,447913,603.38290498662
Georgia,2021,18841,31,2021-08-02,3989175,33665,843.9088282664962,481578,843.9088282664962
Georgia,2021,18848,32,2021-08-09,3989175,33166,831.3999761855522,514744,831.3999761855522
Georgia,2021,18855,33,2021-08-16,3989175,28374,711.2748876647427,543118,711.2748876647427
Georgia,2021,18862,34,2021-08-23,3989175,22839,572.5243941416459,565957,572.5243941416459
Georgia,2021,18869,35,2021-08-30,3989175,15858,397.5258042076369,581815,397.5258042076369
Georgia,2021,18876,36,2021-09-06,3989175,13449,337.13737802929177,595264,337.13737802929177
Georgia,2021,18883,37,2021-09-13,3989175,11891,298.0816835561238,607155,298.0816835561238
Georgia,2021,18890,38,2021-09-20,3989175,11465,287.4027837836144,618620,287.4027837836144
Georgia,2021,18897,39,2021-09-27,3989175,16963,425.22576723257316,635583,425.22576723257316
Georgia,2021,18904,40,2021-10-04,3989175,29230,732.7329585691277,664813,732.7329585691277
Georgia,2021,18911,41,2021-10-11,3989175,27427,687.5356433347747,692240,687.5356433347747
Georgia,2021,18918,42,2021-10-18,3989175,29148,730.6773957021188,721388,730.6773957021188
Georgia,2021,18925,43,2021-10-25,3989175,33658,843.7333533876052,755046,843.7333533876052
Germany,2020,18267,0,2020-01-06,83166711,1,0.001202404168658299,1,0.001202404168658299
Germany,2020,18267,1,2020-01-06,83166711,0,0,1,0
Germany,2020,18274,2,2020-01-13,83166711,0,0,1,0
Germany,2020,18281,3,2020-01-20,83166711,1,0.001202404168658299,2,0.001202404168658299
Germany,2020,18288,4,2020-01-27,83166711,9,0.01082163751792469,11,0.01082163751792469
Germany,2020,18295,5,2020-02-03,83166711,8,0.009619233349266391,19,0.009619233349266391
Germany,2020,18302,6,2020-02-10,83166711,2,0.002404808337316598,21,0.002404808337316598
Germany,2020,18309,7,2020-02-17,83166711,4,0.004809616674633196,25,0.004809616674633196
Germany,2020,18316,8,2020-02-24,83166711,139,0.16713417944350353,164,0.16713417944350353
Germany,2020,18323,9,2020-03-02,83166711,899,1.0809613476238107,1063,1.0809613476238107
Germany,2020,18330,10,2020-03-09,83166711,6431,7.73266120864152,7494,7.73266120864152
Germany,2020,18337,11,2020-03-16,83166711,22389,26.920626932090652,29883,26.920626932090652
Germany,2020,18344,12,2020-03-23,83166711,33965,40.83965758847912,63848,40.83965758847912
